left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-20.5353224749476,-66.42070758132206,-14.305225973495295,-76.20557739770189,-18.508203506469727,-69.60446166992188
-19.268992249195108,-65.53012962678586,-13.04505654573331,-75.3063523169525,-17.203798294067383,-68.7740249633789
-17.996274906393598,-64.63493817923909,-11.780830828994041,-74.4158804529984,-15.894675254821777,-67.94212341308594
-16.724015247007014,-63.733939794068974,-10.502262254413651,-73.5292511469146,-14.5810546875,-67.10774230957031
-15.451608621894962,-62.82608139521021,-9.214549261864203,-72.65308585136009,-13.264458656311035,-66.2721176147461
-14.235193849123334,-61.93564410222025,-7.969326485189365,-71.82376710038099,-11.996440887451172,-65.4686050415039
-13.025929273497765,-61.03362166648287,-6.715567687404212,-70.99165469754047,-10.725765228271484,-64.66338348388672
-11.814817811004783,-60.12240059438335,-5.466564724934526,-70.15638018035548,-9.45179271697998,-63.85737228393555
-10.607645262879942,-59.21133161112896,-4.218838001225558,-69.30983938676147,-8.178115844726562,-63.05158233642578
-9.392505277547016,-58.309773146370446,-2.9854430946648933,-68.44750228501032,-6.904420852661133,-62.246604919433594
-8.161553892157075,-57.416752858124624,-1.747609738839874,-67.57253339385834,-5.622530460357666,-61.43701934814453
-6.919922341081976,-56.53062611260888,-0.5147902488760008,-66.688644225727,-4.337226390838623,-60.62657165527344
-5.670013139667773,-55.65527415470025,0.7212876154790577,-65.79888072810543,-3.0490853786468506,-59.814937591552734
-4.4142299003972365,-54.783093891162025,1.9583161754147103,-64.90885615227258,-1.7586077451705933,-59.00278854370117
-3.155926381980859,-53.912011188679934,3.1998434124591935,-64.01716428140521,-0.46554386615753174,-58.18949890136719
-1.8933956290634106,-53.039957812180255,4.440559085084431,-63.12326977424556,0.8301042914390564,-57.3756217956543
-0.6277897882744146,-52.1665249839703,5.680227530476893,-62.229270516953115,2.1277143955230713,-56.562191009521484
0.6379603972061849,-51.294384116044,6.9264731791739,-61.328347566919255,3.428493022918701,-55.74696350097656
1.9093485907123124,-50.42412198190391,8.17196310602367,-60.4268435604758,4.731260299682617,-54.931312561035156
3.1823246811414205,-49.5558575209068,9.421308369989266,-59.52305872648728,6.035914897918701,-54.114662170410156
4.459109209109567,-48.68638190330847,10.669543970141751,-58.617970899319474,7.342585563659668,-53.29757308959961
5.7393884339871555,-47.82023338220986,11.91740302815326,-57.712146986349836,8.650212287902832,-52.480892181396484
7.023477492609004,-46.95522802510879,13.166285049841184,-56.8052595595261,9.960046768188477,-51.66403579711914
8.30728329394599,-46.091694880062946,14.414009885748111,-55.89792943136861,11.269562721252441,-50.848548889160156
9.59262139892758,-45.23174930394972,15.664408467094514,-54.98804290723866,12.580476760864258,-50.03270721435547
10.879389634977215,-44.37306090522943,16.91348503625121,-54.0783544767103,13.891426086425781,-49.217647552490234
12.16623968613787,-43.51430861395021,18.161262760720803,-53.167883040441794,15.202481269836426,-48.40346145629883
13.454231348317538,-42.65868112916413,19.410921511429567,-52.255720433429346,16.514467239379883,-47.58913803100586
14.743339428408282,-41.804581351640216,20.65792613907972,-51.34562188125227,17.825448989868164,-46.77644729614258
16.03064125310049,-40.952016385247575,21.909127592506653,-50.43399783911043,19.137344360351562,-45.96311950683594
17.32224411218169,-40.101626994445446,23.157488552239,-49.52430570768358,20.44907569885254,-45.150794982910156
18.612450414115727,-39.25467493980846,24.40792094695757,-48.612849966875885,21.760805130004883,-44.33844757080078
19.9060762149759,-38.406453553335965,25.65446066394499,-47.70446276250858,23.072216033935547,-43.52768325805664
21.198481316823454,-37.56346001174141,26.904048505552975,-46.79548279453857,24.383604049682617,-42.717220306396484
22.494350320839153,-36.720854332446244,28.151985295390315,-45.88955924771971,25.695096969604492,-41.90795135498047
23.789567958038482,-35.87924321237122,29.400320044922296,-44.986347791976634,27.00614356994629,-41.10023498535156
25.08755398389374,-35.04034283609423,30.649675187298296,-44.08555321842867,28.317909240722656,-40.29359817504883
26.386549102760583,-34.20373752779632,31.898227679508803,-43.18803002825813,29.62908363342285,-39.489219665527344
27.685009694682407,-33.369076656483614,33.14834582156037,-42.291166883063504,30.940776824951172,-38.68601989746094
28.983718874829425,-32.53802130000591,34.39934709851673,-41.39559529518114,32.25237274169922,-37.88409423828125
30.28223622228563,-31.70765366770968,35.65016564230312,-40.50042316810353,33.564048767089844,-37.08332443237305
31.577992768840396,-30.877935848351555,36.9011825470351,-39.604439429579976,34.8753547668457,-36.283424377441406
32.87464916655925,-30.046798980314637,38.15008435742563,-38.71057060039496,36.1861686706543,-35.485260009765625
34.168555824642795,-29.216053610412537,39.400005357594814,-37.81755421555892,37.4967155456543,-34.68818283081055
35.46101781439813,-28.38517066678169,40.650433113424285,-36.92710679364907,38.806732177734375,-33.89231872558594
36.76046752439973,-27.55378559918376,41.898015658022075,-36.0437749695263,40.116493225097656,-33.0997428894043
38.06013844506552,-26.72625033345915,43.14746344923463,-35.16227669607774,41.42705154418945,-32.30941390991211
39.36341575221612,-25.899367343271354,44.39428333172699,-34.28344717206617,42.73781204223633,-31.522891998291016
40.669873284831155,-25.073710869543127,45.64035453805444,-33.40883901380362,44.04932403564453,-30.740798950195312
41.97447081576022,-24.252153659469197,46.891516244075056,-32.53984114048437,45.36206817626953,-29.96195411682129
43.28019773934412,-23.434577825205718,48.14569240726022,-31.679267851715103,46.67499923706055,-29.187145233154297
44.582796138690895,-22.62296246497454,49.405789552691736,-30.82580274929081,47.98830032348633,-28.414968490600586
45.8882809136312,-21.822087129884718,50.67068589983142,-29.979875384046988,49.30184555053711,-27.64491844177246
47.192243624733834,-21.030441119781024,51.938575973355405,-29.14064137407299,50.61387252807617,-26.8770809173584
48.49217251209139,-20.245813622116284,53.212534294343094,-28.306630571384037,51.92558670043945,-26.108949661254883
49.79869740405267,-19.467447224616073,54.48750621662176,-27.48029806448705,53.23625564575195,-25.341997146606445
51.10425934906769,-18.695352313526016,55.769009164860556,-26.66421482395363,54.546165466308594,-24.575212478637695
52.41127779330245,-17.925529421466862,57.05421752975007,-25.85711605649137,55.85525131225586,-23.808908462524414
53.72444837204217,-17.160431639167143,58.341016606656865,-25.059993960308685,57.16317367553711,-23.04454803466797
55.03943716818793,-16.400720020539556,59.63239682366237,-24.269043656883316,58.471744537353516,-22.280698776245117
56.36145986323254,-15.642878144767632,60.92509191924644,-23.488741798569485,59.779850006103516,-21.519824981689453
57.680816347949275,-14.890022714348092,62.223357759499265,-22.714108099529238,61.088768005371094,-20.7598876953125
59.00961077227935,-14.139186739261,63.52075826435757,-21.947794565823774,62.39764404296875,-20.00373077392578
60.335299262395715,-13.393479443044034,64.82265426581098,-21.188899142798785,63.7066650390625,-19.250205993652344
61.66060181148525,-12.649701006631924,66.12969833146276,-20.43945043639863,65.0163345336914,-18.498828887939453
62.9878549092971,-11.911776763021527,67.44040832830473,-19.696956780737843,66.32658386230469,-17.749462127685547
64.3177854915735,-11.17739415173763,68.75310683197046,-18.96136911265577,67.63707733154297,-17.00274085998535
65.64714844152823,-10.445985844896267,70.06901875432038,-18.232875964544395,68.94780731201172,-16.2584285736084
66.9796010518363,-9.722534490001054,71.38880053403577,-17.511695773487794,70.25916290283203,-15.516111373901367
68.31372363233098,-9.00547762936159,72.71127476252197,-16.79831891097123,71.57022094726562,-14.776272773742676
69.65057188887373,-8.293774197877305,74.03709095569292,-16.092524288717854,72.88180541992188,-14.038553237915039
70.98793250374727,-7.585185104838125,75.36412502404835,-15.390934464338603,74.19361114501953,-13.303106307983398
72.32855513716225,-6.8803818252850935,76.69081547912936,-14.691414064446025,75.50611877441406,-12.570104598999023
73.66673734021218,-6.178179729233891,78.01889504292653,-13.993169105441714,76.81916809082031,-11.838869094848633
75.00763084160828,-5.475275445657326,79.34707517482879,-13.298916223123225,78.13304138183594,-11.110118865966797
76.34708263739302,-4.774260420738167,80.67650258894074,-12.60701955387113,79.44752502441406,-10.383561134338379
77.68757724781159,-4.0770926502526565,82.00742011659543,-11.917626898127708,80.76290893554688,-9.658833503723145
79.02700217565294,-3.382511007258139,83.33795365085132,-11.227092271940785,82.07874298095703,-8.935723304748535
80.36543894968527,-2.6878818036437915,84.66673691178028,-10.536625871909484,83.39430236816406,-8.214765548706055
81.70236976758113,-1.994407221352053,85.99618341182956,-9.845376224874709,84.71063995361328,-7.494840621948242
83.03777890788979,-1.30114351989109,87.32685605640431,-9.15536804047154,86.02739715576172,-6.775778770446777
84.37169049931319,-0.6089203979058633,88.65872461202044,-8.46350814050849,87.34503936767578,-6.056609630584717
85.7605466692339,0.11322706651836345,90.04449398633699,-7.744365508820485,88.71663665771484,-5.308816909790039
87.15367004266035,0.8354204387927044,91.4289846878327,-7.026283319391313,90.089111328125,-4.56244421005249
88.54646318756998,1.5573825676803592,92.81344559329955,-6.310272533042159,91.4617691040039,-3.817990303039551
89.8852828953236,2.2517829491735464,94.14286562332963,-5.6206079503628015,92.78185272216797,-3.1040565967559814
91.22826365308062,2.9466064231623594,95.47026248584619,-4.931785815176154,94.10310363769531,-2.3926494121551514
92.57230434685867,3.641359280631997,96.7974647238771,-4.24454960466673,95.42559814453125,-1.6840752363204956
93.91526534213551,4.335341651918542,98.12689611333607,-3.5585057809459806,96.74986267089844,-0.9775359630584717
95.26249147406226,5.027401840791009,99.4568334264586,-2.8752392343633746,98.07604217529297,-0.27366364002227783
96.60972118904702,5.716711268782931,100.78811922181512,-2.1954791055550658,99.40311431884766,0.4271581768989563
97.95939040516447,6.40570236874002,102.12237169200088,-1.518190851724197,100.73321533203125,1.125954270362854
99.31469206199212,7.092690107484655,103.45437940418441,-0.8436730743598537,102.06472778320312,1.8204846382141113
100.66825703509161,7.777493390823889,104.78860923287489,-0.16879502143236635,103.39850616455078,2.512082576751709
102.02468419634413,8.463014495116877,106.12036361112041,0.5053180845226812,104.73380279541016,3.1993350982666016
103.37657213435917,9.148305943993673,107.45509498871519,1.1808277843982267,106.07134246826172,3.884016752243042
104.72839779121516,9.833208543199522,108.78842898393196,1.8566926392178447,107.4097671508789,4.565272331237793
106.07903531879938,10.5171953045487,110.12337980290269,2.5330932736505547,108.75006866455078,5.24420166015625
107.4290154262585,11.202237627696753,111.45842153542087,3.208325673152948,110.09141540527344,5.9203200340271
108.77888196014737,11.885212708180518,112.79341214087415,3.885150022530649,111.43404388427734,6.594067573547363
110.12909955586123,12.569007818112489,114.12855324007944,4.561737385400148,112.77812957763672,7.265408515930176
111.47714312180133,13.251610670301048,115.46444295446666,5.238706196741775,114.12294006347656,7.93459939956665
112.82550655115105,13.93580456017046,116.80039269834724,5.914340596436807,115.46881103515625,8.601520538330078
114.17251597392949,14.617664136417396,118.13726169438397,6.59225385655628,116.81587219238281,9.267001152038574
115.51629618278574,15.298449026114257,119.47422558780937,7.269880663094271,118.16242980957031,9.930828094482422
116.85612896689466,15.977324978439768,120.81324543962863,7.947912018688811,119.50896453857422,10.594437599182129
118.24931168164477,16.68516578439452,122.20533047620637,8.655380723575083,120.90996551513672,11.284666061401367
119.63639811261305,17.3898181841096,123.59732155201881,9.363383473489439,122.30859375,11.974867820739746
121.02136992907477,18.093842629765422,124.98448135311587,10.068324496043855,123.7029800415039,12.663434982299805
122.39848363544331,18.79572655184431,126.37006667320364,10.773118801449565,125.09349060058594,13.351805686950684
123.77479132772933,19.49632504459139,127.7467074500862,11.474267157273658,126.47774505615234,14.03718376159668
125.14622319151407,20.194551846155747,129.11987360423925,12.173139227426487,127.85779571533203,14.720833778381348
126.51544170616859,20.892317447164764,130.4841463132998,12.86697567652524,129.2314453125,15.40013313293457
127.87825028005732,21.586198271139722,131.84416622552646,13.558755782852895,130.60032653808594,16.0764217376709
129.23616009107226,22.27732023530948,133.19885775697801,14.248250555091658,131.96432495117188,16.749614715576172
130.584976987123,22.963821289943724,134.5509867098877,14.935637988265322,133.32322692871094,17.420927047729492
131.93299864778757,23.650397805891735,135.89662271548622,15.620605407416814,134.67788696289062,18.08960723876953
133.2775651300043,24.33393646826389,137.23437332480205,16.30239492034223,136.02655029296875,18.754037857055664
134.6685572756045,25.04112217738714,138.62250230820518,17.008334926744883,137.4245147705078,19.44215202331543
136.05283792958133,25.74671863839636,140.0050603859928,17.712409092927558,138.81716918945312,20.12722396850586
137.42960588778436,26.447239001912873,141.38311049257646,18.41365117352187,140.20396423339844,20.809696197509766
138.80149109881927,27.1448478496233,142.75652511534716,19.111984423845804,141.585693359375,21.489999771118164
140.16643925389002,27.837885433589385,144.12618493532776,19.805702627907614,142.96148681640625,22.168245315551758
141.52583849179666,28.52815981190856,145.4913697130857,20.49755064326187,144.3321533203125,22.845083236694336
142.87981731216956,29.21342742031759,146.85139612571692,21.18581085654072,145.696533203125,23.520095825195312
144.22948495749682,29.895773658925954,148.20664435349354,21.87014266212145,147.05531311035156,24.193449020385742
145.57588012470583,30.57749237133624,149.5555276756265,22.552243008292923,148.40882873535156,24.86464500427246
146.91750806829953,31.255243067314144,150.89950911417066,23.232085602352385,149.7571258544922,25.533823013305664
148.30634626473068,31.956931087015803,152.29039263805885,23.934520207586562,151.15211486816406,26.226594924926758
149.68977158187687,32.65597209440859,153.6743987122946,24.63404931137256,152.54074096679688,26.916349411010742
151.0674475644744,33.3537196242196,155.05376546662976,25.331907144657123,153.92465209960938,27.604063034057617
152.44276732736878,34.04884906433512,156.4267445673558,26.023505315844464,155.30255126953125,28.2880859375
